time,open,high,low,close,MA,MA,Histogram,MACD,Signal
1570233600,8156.24011162,8197.09172107,8027.97635629,8148.54520073,NaN,NaN,-37.652213158565644,-538.0249205666605,-500.37270740809487
1570320000,8150.19037507,8173.39333999,7803.65071001,7863.72851237,NaN,NaN,-37.901838252397624,-547.7500052235919,-509.84816697119425
1570406400,7863.35855397,8306.08819081,7776.73914709,8209.47027296,NaN,NaN,-9.358801572270977,-521.546668936533,-512.187867364262
1570492800,8211.32801479,8341.22181961,8116.1825654,8187.61008265,NaN,NaN,12.296477433938549,-496.8172705718389,-509.11374800577744
1570579200,8186.63419179,8684.83585174,8120.61245971,8590.28839826,NaN,NaN,55.56446734808168,-439.6581638206753,-495.222631168757
1570665600,8591.6181153,8656.04164156,8460.17532195,8588.53521561,NaN,NaN,84.17419016941108,-390.00489345699316,-474.17908362640424
1570752000,8589.69784998,8798.56908721,8243.41822665,8269.85252808,NaN,NaN,81.67907560675502,-372.08023911796045,-453.75931472471547
1570838400,8266.03779565,8407.2412236,8264.7445619,8309.39752246,NaN,NaN,82.4939402400401,-350.64188942466535,-433.13582966470545
1570924800,8307.3237718,8468.72990588,8168.65294004,8284.53665543,NaN,NaN,81.04246716984238,-331.83274570240246,-412.87521287224484
1571011200,8282.85160886,8396.26702229,8225.88057838,8355.19107958,NaN,NaN,84.15743671623238,-307.6784169769544,-391.8358536931868
1571097600,8356.07808897,8406.02206508,8105.80022782,8162.1475667,NaN,NaN,72.95087406077101,-300.647261117223,-373.59813517799404
1571184000,8159.64508901,8175.78206665,7922.79896505,7998.99745824,NaN,NaN,55.09677644295323,-304.72716462430253,-359.82394106725576
1571270400,7997.94886874,8123.18193028,7943.48120012,8076.60871684,NaN,NaN,49.251325279378136,-298.2597844680331,-347.51110974741124
1571356800,8077.10837308,8117.35258139,7829.02284943,7956.82942334,NaN,NaN,38.52983164879282,-299.3488201864202,-337.878651835213
1571443200,7957.89068466,8079.94363201,7889.48419165,7961.78824335,NaN,NaN,33.18684519018967,-296.39509534747594,-329.5819405376656
1571529600,7963.78130776,8303.49610097,7888.60952477,8234.28824744,NaN,NaN,48.49330481681068,-268.96530951665227,-317.45861433346295
1571616000,8235.35020007,8334.34153411,8161.33802197,8219.54502172,NaN,NaN,57.498329372270575,-245.58570261812474,-303.0840319903953
1571702400,8213.7253151,8309.05278469,8005.18267896,8026.46096061,NaN,NaN,50.569332435680394,-239.8723664457948,-290.4416988814752
1571788800,8023.98293226,8050.89631309,7317.97742678,7474.99683852,NaN,NaN,11.030193001886516,-276.65395762911703,-287.68415063100355
1571875200,7473.63688056,7511.68738977,7363.90205976,7432.10398984,NaN,NaN,-14.444954448491103,-305.74034369161745,-291.29538924312635
1571961600,7433.2780822,8748.08329635,7402.69469727,8666.32497204,NaN,NaN,51.76572922566072,-226.58822771105042,-278.35395693671114
1572048000,8706.55987239,10440.95329734,8649.45091262,9255.32578465,NaN,NaN,130.67801371347588,-115.00643979486631,-245.6844535083422
1572134400,9259.45836694,9796.39212031,9109.83308128,9548.40681336,NaN,NaN,194.2319522585533,-2.894513185150572,-197.12646544370386
1572220800,9557.0995463,9921.58363714,9199.33206742,9215.60462643,NaN,NaN,204.44287607777534,58.427129653515294,-146.01574642426004
1572307200,9214.36092606,9547.59585988,9112.56530841,9432.39917804,NaN,NaN,215.29217141971154,123.09946785037937,-92.19270356933217
1572393600,9432.11733825,9432.73610761,9009.02793723,9166.6415012,NaN,NaN,194.68679737785618,151.16579315298804,-43.52100422486812
1572480000,9167.46676738,9418.15459415,8970.30110414,9153.44994646,NaN,NaN,171.12086298008865,170.3800745002427,-0.7407884798459534
1572566400,9157.18362374,9298.88791741,9062.2477132,9255.15068283,NaN,NaN,153.87681047718442,191.6052246166346,37.72841413945016
1572652800,9261.47427389,9384.56917354,9210.87219953,9306.16686356,NaN,NaN,137.91386648768827,210.1207472490605,72.20688076137223
1572739200,9307.31216653,9378.70446158,9081.00917012,9207.40280926,NaN,NaN,113.71774211213493,214.3540584015409,100.63631628940597
1572825600,9210.53422426,9559.03116975,9131.67501672,9415.32911481,NaN,NaN,104.94269713979509,231.81468771414984,126.87199057435475
1572912000,9414.41720544,9478.98687131,9189.61294825,9316.30210401,NaN,NaN,86.46505915391162,234.95331451674429,148.48825536283266
1572998400,9318.05568962,9441.43287757,9261.78547487,9343.21198114,NaN,NaN,70.71457876993628,236.881478825253,166.16690005531672
1573084800,9345.30536844,9370.84686445,9091.20555285,9202.0230046,NaN,NaN,46.610245184424855,224.4297065358478,177.81946135142294
1573171200,9203.13095565,9245.16761156,8682.87872079,8766.54271974,NaN,NaN,-0.3537507055869753,177.37727296943922,177.7310236750262
1573257600,8764.01158922,8873.73550144,8720.57671019,8809.65315415,NaN,NaN,-28.640461895889047,141.93044630516488,170.57090820105392
1573344000,8807.11580131,9120.91384033,8753.73453318,9035.84257094,NaN,NaN,-31.988826377738917,130.58487522888026,162.57370160661918
1573430400,9037.99067177,9065.83554442,8613.97055825,8720.20835659,NaN,NaN,-54.03580081431397,95.02895058872673,149.0647514030407
1573516800,8720.89304868,8850.76749736,8576.93893034,8807.3341116,NaN,NaN,-60.82060404317167,73.03899634907611,133.85960039224778
1573603200,8822.90868875,8829.45195892,8710.97621456,8762.71819209,NaN,NaN,-65.95252687574484,51.41894179756673,117.37146867331157
1573689600,8765.6916511,8783.07947685,8571.2658148,8632.31763127,NaN,NaN,-75.1036886728242,23.491857832281312,98.59554650510552
1573776000,8632.36035983,8764.93060147,8387.93007199,8461.7780339,NaN,NaN,-88.68471560639219,-12.260348002884712,76.42436760350748
1573862400,8462.13905743,8525.12171851,8435.18193143,8484.64872804,NaN,NaN,-91.78523294491745,-38.30717357763933,53.478059367278114
1573948800,8485.74211897,8619.40563809,8388.94147751,8503.31011045,NaN,NaN,-88.21366699699685,-56.78902437896795,31.424642618028898
1574035200,8503.62085414,8503.62085414,8042.57970672,8175.58902605,NaN,NaN,-102.55165892192746,-96.76493103438042,5.786727887547034
1574121600,8171.54003119,8197.23338265,8007.37318892,8123.53604599,NaN,NaN,-109.5371631438812,-131.13472604230446,-21.59756289842327
1574208000,8125.12899046,8216.13355923,8035.88484466,8083.94673935,NaN,NaN,-110.50301896850584,-159.72633660905558,-49.22331764054974
1574294400,8083.48671418,8113.27169079,7428.22469065,7618.60487315,NaN,NaN,-134.5639190221453,-217.4282164182314,-82.86429739608607
1574380800,7617.84482266,7698.35755222,6804.98999998,7287.50240311,NaN,NaN,-162.96549018744906,-286.5711601303974,-123.60566994294834
1574467200,7285.33702779,7350.04292783,7110.76385639,7326.86160892,NaN,NaN,-168.58542261752365,-334.3374482148529,-165.75202559732924
1574553600,7329.38913278,7342.64199234,6876.39691671,6914.95050916,NaN,NaN,-188.04643546984903,-400.8100699346405,-212.7636344647915
1574640000,6902.0777337,7368.18032964,6535.06583153,7127.84940851,NaN,NaN,-174.86008059560135,-431.3387352092932,-256.47865461369184
1574726400,7127.04758438,7336.58106197,7030.62183155,7164.98414522,NaN,NaN,-152.7205553751993,-447.379348832691,-294.6587934574917
1574812800,7164.77941667,7667.79768311,6859.50983086,7527.78254925,NaN,NaN,-104.9987714528973,-425.9072577736133,-320.908486320716
1574899200,7525.64750369,7654.4601917,7384.52875974,7434.14468751,NaN,NaN,-72.63356088056048,-411.7004374214166,-339.06687654085613
1574985600,7434.41530724,7855.28854904,7424.24834711,7759.11667475,NaN,NaN,-24.709941606420216,-369.9543035488814,-345.2443619424612
1575072000,7756.67622684,7803.7285404,7465.79376134,7557.86296019,NaN,NaN,-3.073024461289606,-349.0856425190732,-346.0126180577836
1575158400,7558.0192307,7558.0192307,7247.97536158,7407.56368257,NaN,NaN,4.212451268378231,-340.7470539723108,-344.95950524068905
1575244800,7408.57484048,7428.58943561,7167.60795436,7308.43763969,NaN,NaN,5.376960138597212,-338.2383050674425,-343.61526520603974
1575331200,7307.27895838,7407.36658176,7246.09274418,7300.17868503,NaN,NaN,8.430590193222201,-333.07702746451196,-341.50761765773416
1575417600,7301.47385288,7742.21735821,7099.2434638,7195.28828015,NaN,NaN,6.322200049788876,-333.60486759549804,-339.9270676452869
1575504000,7195.26544907,7484.70799448,7175.64309947,7394.5291232,NaN,NaN,20.48341711051097,-314.3227962571482,-334.80621336765915
1575590400,7393.92817867,7578.86455231,7315.06780649,7547.73934362,NaN,NaN,41.1155017222203,-283.4118362148838,-324.5273379371041
1575676800,7546.43015421,7618.40376621,7492.55251475,7503.30201003,NaN,NaN,52.01471708367342,-259.5089415825123,-311.5236586661857
1575763200,7502.60453121,7572.8828525,7395.54403468,7522.76386526,NaN,NaN,60.20154856533691,-236.2717229595146,-296.4732715248515
1575849600,7520.66353044,7638.86829272,7290.02815698,7338.87538134,NaN,NaN,53.14458805660507,-230.04253645409517,-283.18712451070024
1575936000,7333.79073644,7385.71564978,7166.59922707,7222.01639481,NaN,NaN,41.059590244638684,-231.8626367049019,-272.9222269495406
1576022400,7223.60636631,7266.34787458,7139.07049032,7204.08098488,NaN,NaN,32.67612005852078,-232.07707687638958,-264.75319693491036
1576108800,7229.73004921,7278.49447995,7091.73070349,7189.39168246,NaN,NaN,27.184854548437727,-230.77212874936322,-257.95698329780095
1576195200,7190.11300262,7294.67474796,7185.51256549,7253.09030936,NaN,NaN,28.73480284816293,-222.0384797375973,-250.77328258576023
1576281600,7253.29740573,7265.63288189,7011.31297949,7065.91881879,NaN,NaN,18.541359455113763,-227.59658326686804,-246.1379427219818
1576368000,7065.49119019,7187.68828591,7011.80457686,7112.19026628,NaN,NaN,16.377266235858457,-225.66635992715874,-242.0436261630172
1576454400,7113.16326423,7135.18612813,6835.01561927,6879.44477437,NaN,NaN,1.5157231531285333,-240.14897222160653,-241.66469537473506
1576540800,6879.69706844,6932.86001824,6567.98735841,6613.90864845,NaN,NaN,-22.621345164897406,-269.9413768308568,-247.32003166595942
1576627200,6616.15277923,7410.00091867,6438.81604579,7286.7855843,NaN,NaN,8.632059921824776,-236.52995676367846,-245.16201668550323
1576713600,7292.18033781,7363.27419216,7049.68727356,7150.63289668,NaN,NaN,21.314730768614055,-218.51860322473567,-239.83333399334973
1576800000,7150.76349778,7215.30365047,7083.08684336,7192.96020044,NaN,NaN,33.03437411093256,-198.540366354684,-231.57474046561657
1576886400,7192.58904513,7193.06074369,7121.60811327,7144.47300898,NaN,NaN,37.66518645410892,-184.49325739798041,-222.15844385208933
1576972800,7145.06573324,7521.43450463,7127.61208336,7513.95582445,NaN,NaN,64.19812483472913,-141.91078780867792,-206.10891264340705
1577059200,7525.06145941,7687.1387812,7265.00641351,7318.71445772,NaN,NaN,66.882292505625,-122.50604701137581,-189.38833951700082
1577145600,7317.96382783,7421.25666157,7163.24581635,7256.66302299,NaN,NaN,62.8252362492031,-110.85679420549695,-173.68203045470005
1577232000,7252.31601344,7274.25341677,7120.47720097,7191.94428433,NaN,NaN,54.44217650012291,-105.6293098295464,-160.0714863296693
1577318400,7193.82386359,7423.35395893,7151.44770616,7195.41067628,NaN,NaN,48.01444642472447,-100.05342829876372,-148.0678747234882
1577404800,7196.55881138,7252.70116156,7060.245177,7245.33154656,NaN,NaN,46.00441298479444,-90.56235849249515,-136.5667714772896
1577491200,7247.58940172,7345.44912331,7235.65834408,7302.032637,NaN,NaN,47.19651993316634,-77.57112156083167,-124.76764149399801
1577577600,7303.08095527,7524.67776641,7282.02312674,7387.35918876,NaN,NaN,52.05241387640356,-59.70212414849357,-111.75453802489713
1577664000,7383.32830757,7383.57713896,7204.92943008,7218.72036962,NaN,NaN,42.62402990241574,-58.47450064687746,-101.0985305492932
1577750400,7215.84073799,7299.01558,7117.29458959,7171.07499521,NaN,NaN,32.361158923759675,-60.64708189459361,-93.00824081835329
1577836800,7170.53927175,7234.00469142,7155.4032907,7176.37413709,NaN,NaN,25.418282026977124,-61.23538828463188,-86.653670311609
1577923200,7176.29711083,7184.51631012,6914.80775455,6945.79393834,NaN,NaN,5.809068313041692,-79.3923349203069,-85.20140323334859
1578009600,6945.08181066,7396.02466164,6860.90136744,7330.78536144,NaN,NaN,18.5598902325884,-62.00154044261308,-80.56143067520148
1578096000,7334.61556959,7390.39250366,7271.80947064,7349.68254497,NaN,NaN,27.51935556379479,-46.162236220458,-73.68159178425279
1578182400,7349.69515715,7488.87341107,7318.24483538,7353.23675865,NaN,NaN,32.59092738896035,-32.94293254805234,-65.53385993701269
1578268800,7352.07724079,7793.37678679,7346.09168003,7763.22130439,NaN,NaN,60.82293569082337,10.494809676516525,-50.32812601430685
1578355200,7766.6143915,8209.1604077,7732.13999137,8162.70508152,NaN,NaN,101.2827260630643,76.27528156452354,-25.007444498540767
1578441600,8156.70237834,8462.97375255,7874.23238554,8045.25261085,NaN,NaN,114.06517678021521,117.57402647672825,3.5088496965130354
1578528000,8047.08068742,8047.08068742,7750.87143881,7816.44426614,NaN,NaN,101.4634806676343,130.33820053105592,28.874719863421614
1578614400,7815.29570811,8192.25278159,7680.75777802,8192.25278159,NaN,NaN,111.9660745521493,168.83231305360823,56.86623850145894
1578700800,8196.550119,8280.52463724,8004.01084897,8022.09561896,NaN,NaN,101.3019790442214,183.4937123067357,82.19173326251429
1578787200,8014.99396024,8176.7360532,7968.61535552,8175.89911801,NaN,NaN,98.37356709585154,205.15869213232872,106.78512503647718
1578873600,8179.68337518,8188.8785096,8049.38847458,8107.89050537,NaN,NaN,86.06749989796612,214.3694999089348,128.3020000109687
1578960000,8110.09876688,8879.41874404,8110.09876688,8829.1080509,NaN,NaN,118.69920883864864,276.6760110592795,157.97680222063087
1579046400,8803.24028041,8896.04070454,8564.55295452,8815.06117304,NaN,NaN,130.59303987326126,321.21810206220744,190.62506218894617
1579132800,8815.11702648,8847.01419854,8589.87898286,8719.50608673,NaN,NaN,123.36596511997965,344.8325185889207,221.46655346894107
1579219200,8716.7687755,9003.00524239,8668.78215315,8898.18827179,NaN,NaN,121.75313825477647,373.65797628741166,251.90483803263518
1579305600,8890.30234423,8975.06005248,8809.69133028,8908.9336962,NaN,NaN,112.74892848510984,392.8409986390225,280.09207015391263
1579392000,8906.71491171,9179.0124666,8505.29669032,8702.65250747,NaN,NaN,85.47684960904877,386.9381321652236,301.4612825561748
1579478400,8700.92378959,8733.8844185,8514.90649332,8631.63480062,NaN,NaN,56.62185210717041,372.2385976901378,315.6167455829674
1579564800,8635.17440555,8762.5157086,8485.80429371,8723.71313962,NaN,NaN,38.566694496199375,363.82511370321663,325.25841920701725
1579651200,8726.67263496,8785.98711208,8583.67586102,8660.94589703,NaN,NaN,18.257363930324118,348.0801241199224,329.8227601895983
1579737600,8662.27459873,8664.27173823,8281.69112901,8389.26891689,NaN,NaN,-15.773933529941473,310.1053432771714,325.8792768071129
1579824000,8391.15422395,8508.64684816,8223.31598659,8426.62477034,NaN,NaN,-36.86421168609695,279.7990121994917,316.66322388558865
1579910400,8429.98584665,8431.88143825,8258.64873831,8329.51714983,NaN,NaN,-57.234846202301185,245.11966613271215,302.35451233501334
1579996800,8323.50804071,8594.54510682,8287.96475047,8594.54510682,NaN,NaN,-52.84546337135629,236.29768312081796,289.14314649217425
1580083200,8604.8659883,8980.75947275,8563.64535604,8893.7838799,NaN,NaN,-30.863380188856468,250.56392125610364,281.4273014449601
1580169600,8895.95367843,9401.79335223,8890.1859118,9389.29722706,NaN,NaN,13.58925829372231,298.41387431211297,284.82461601839066
1580256000,9399.29553282,9424.9611572,9239.18460958,9283.61946773,NaN,NaN,31.398140155011163,324.0722912121546,292.67415105714343
1580342400,9283.99176044,9564.18457151,9188.16546325,9503.30413919,NaN,NaN,52.2659680409148,358.00661110828696,305.74064306737216
1580428800,9503.25702388,9516.72902422,9204.85012931,9333.53540609,NaN,NaN,48.98402685484808,366.97067663593225,317.98664978108417
1580515200,9341.93903621,9453.14856081,9292.28837772,9379.92713654,NaN,NaN,44.42073434122091,373.5125677076103,329.0918333663894
1580601600,9380.1969977,9465.22192466,9169.95088228,9325.98864959,NaN,NaN,32.78944704968387,370.0786421784942,337.2891951288103
1580688000,9324.93223464,9593.25576136,9228.04866029,9286.29452512,NaN,NaN,18.172117014378387,360.0043413967833,341.8322243824049
1580774400,9285.15916496,9343.87608664,9082.88054829,9165.49652867,NaN,NaN,-2.7678197358653733,338.37244971257314,341.1402694484385
1580860800,9165.67111777,9749.22851954,9153.92397768,9611.91844032,NaN,NaN,9.632020027129442,353.1802944823503,343.54827445522085
1580947200,9614.42872328,9852.52417649,9531.45437893,9757.5161957,NaN,NaN,23.05871752460962,372.3716713609829,349.31295383637325
1581033600,9759.17109117,9866.5635636,9720.97790971,9810.72737532,NaN,NaN,30.476728972484466,387.40886505197886,356.9321360794944
1581120000,9808.89954551,9944.62311956,9664.13114931,9907.49214099,NaN,NaN,36.44977347673586,402.4943529254142,366.04457944867835
1581206400,9907.27823801,10171.51666661,9892.8344366,10167.8808206,NaN,NaN,51.56304335705374,430.49838364499556,378.9353402879418
1581292800,10170.46354971,10192.34944327,9763.60444161,9852.95635459,NaN,NaN,34.780303323877604,422.41071944278883,387.6304161189112
1581379200,9852.27838249,10369.93710828,9713.83020318,10271.12750615,NaN,NaN,45.59071949169862,444.6188154835345,399.02809599183587
1581465600,10274.40385495,10475.37119264,10256.05529273,10354.3544993,NaN,NaN,51.650027348277604,463.5906301771829,411.9406028289053
1581552000,10352.44175965,10504.55468055,10091.3156089,10241.93569263,NaN,NaN,41.81041488895835,464.20362144010323,422.3932065511449
1581638400,10240.07898154,10389.79910894,10108.65751396,10370.48060037,NaN,NaN,37.80392285877349,469.6481101246118,431.8441872658383
1581724800,10372.98441588,10395.32811699,9822.42856735,9909.16026537,NaN,NaN,-0.06643990616259998,431.76113738313506,431.82757728929766
1581811200,9911.08732212,10049.17936104,9637.72123148,9933.98926222,NaN,NaN,-26.15172774632822,399.1379176063874,425.28964535271564
1581897600,9915.80775064,9960.32698267,9475.07873205,9703.99668189,NaN,NaN,-59.68543771449049,350.6828482096025,410.368285924093
1581984000,9711.07141647,10268.50323565,9622.04692147,10185.27314222,NaN,NaN,-50.60221817777966,347.11551320186845,397.7177313796481
1582070400,10188.63630055,10296.72926685,9357.49902654,9604.38067577,NaN,NaN,-82.95349702777082,294.0258600949346,376.97935712270544
1582156800,9592.19895612,9690.14769747,9436.45364095,9610.50158433,NaN,NaN,-101.92831922929753,249.5689580860835,351.49727731538104
1582243200,9611.0983391,9771.65032997,9580.26859348,9698.61322429,NaN,NaN,-106.0595738242327,218.92281003509015,324.98238385932285
1582329600,9699.30554131,9720.62688317,9580.15246811,9673.0727964,NaN,NaN,-107.68187885444854,190.38003529126217,298.0619141457107
1582416000,9672.66626018,9999.99592563,9670.05013185,9978.45249208,NaN,NaN,-86.28260101330869,190.20866287907484,276.49126389238353
1582502400,9968.76292098,10018.78368735,9496.46434547,9666.11096708,NaN,NaN,-90.8004962291497,162.9906436059464,253.7911398350961
1582588800,9666.07209591,9677.74974722,9261.08849834,9307.11255561,NaN,NaN,-114.09651868290598,111.17049148146361,225.2670101643696
1582675200,9306.85074541,9365.41644754,8652.35741321,8785.2965794,NaN,NaN,-158.0716790694909,27.67741132750598,185.74909039699688
1582761600,8783.4737706,8973.36717151,8532.52655752,8812.38939078,NaN,NaN,-177.31251811373178,-35.89155724516786,141.42096086856392
1582848000,8820.90192671,8896.98340137,8439.64155946,8707.84544743,NaN,NaN,-188.03834621133626,-93.6269718956064,94.41137431572986
1582934400,8706.8980273,8800.32345174,8531.47304381,8531.47304381,NaN,NaN,-197.02021188108876,-151.86389053563107,45.15632134545767
1583020800,8527.1627729,8746.6418562,8421.92392476,8530.63675309,NaN,NaN,-192.78679789011096,-195.82717601718105,-3.0403781270700776
1583107200,8513.36420756,8977.17891354,8494.65549726,8919.6549617,NaN,NaN,-155.17322170189482,-197.0069052544386,-41.83368355254378
1583193600,8923.37518595,8925.23375319,8672.04013312,8758.99682996,NaN,NaN,-133.3347610833345,-208.50213490671194,-75.16737382337742
1583280000,8761.93257778,8848.45163008,8681.10932194,8763.43330187,NaN,NaN,-111.68879667582748,-214.77836966816176,-103.08957299233428
1583366400,8762.96747675,9170.57003228,8762.96747675,9071.15107265,NaN,NaN,-71.68893705322245,-192.70074430886234,-121.0118072556399
1583452800,9065.22818003,9183.74163838,9002.3454909,9158.46232197,NaN,NaN,-36.184505922913246,-166.24243965928144,-130.0579337363682
1583539200,9157.46710033,9209.22858938,8863.20653141,8903.82252838,NaN,NaN,-27.098968118953536,-163.9316438850601,-136.83267576610658
1583625600,8900.01113642,8900.01113642,8014.47885956,8040.87020313,NaN,NaN,-73.80788034940525,-229.09252620286316,-155.2846458534579
1583712000,8043.60299726,8170.8431327,7628.22331853,7929.21597642,NaN,NaN,-104.92480201277709,-286.44064836942925,-181.51584635665216
1583798400,7931.33286096,8158.53659916,7747.85527968,7888.82216794,NaN,NaN,-119.85094734188539,-331.3295305340089,-211.4785831921235
1583884800,7892.61451105,7984.43597151,7596.28289467,7937.8387373,NaN,NaN,-117.8674485425538,-358.81289387031575,-240.94544532776195
1583971200,7942.04107224,7964.99247224,4757.64346008,4876.59509272,NaN,NaN,-303.6101876437142,-620.4581798824047,-316.8479922386905
1584057600,4897.47053839,5982.39842982,3941.21322499,5638.95875717,NaN,NaN,-352.5734796402015,-757.5648417889424,-404.9913621487409
1584144000,5626.22831564,5667.64319111,5065.81678185,5183.58100217,NaN,NaN,-390.14915362017734,-892.6778041739626,-502.52865055378527
1584230400,5180.90558978,5952.92721065,5121.9964604,5355.75203807,NaN,NaN,-377.67958371433986,-974.6281301967101,-596.9485464823703
1584316800,5354.28650956,5354.28650956,4460.88898578,5034.76769056,NaN,NaN,-365.1075162381362,-1053.3329417800405,-688.2254255419043
1584403200,5081.0475112,5548.64816731,4945.95596382,5346.70369848,NaN,NaN,-311.9066014726417,-1078.1086773827064,-766.2020759100648
1584489600,5348.76873777,5451.29408377,5035.34910957,5417.10365645,NaN,NaN,-250.7325603987224,-1079.6177764084678,-828.8852160097454
1584576000,5425.41703695,6422.21345863,5275.92381096,6195.38976359,NaN,NaN,-142.0208520261698,-1006.4112810424576,-864.3904290162878
1584662400,6203.27982007,6931.57139434,5695.94040759,6222.43160994,NaN,NaN,-56.83126156937465,-935.4295059780061,-878.5982444086314
1584748800,6227.21484649,6467.76207631,5886.97490736,6212.56051774,NaN,NaN,6.923174414098526,-869.9442763910083,-876.8674508051068
1584835200,6210.60402124,6428.71684893,5768.15975714,5832.37563834,NaN,NaN,30.25201786469961,-839.0524284742323,-869.3044463389319
1584921600,5813.70789651,6609.13524904,5732.91877135,6501.37917896,NaN,NaN,93.90774996895743,-751.9197588777351,-845.8275088466926
1585008000,6517.87220825,6858.84102435,6412.38009392,6771.76764554,NaN,NaN,153.8499384111485,-653.515085832757,-807.3650242439055
1585094400,6760.63277935,6976.55236436,6493.50140094,6697.25727257,NaN,NaN,185.9609877375575,-574.9137895719587,-760.8747773095162
1585180800,6735.96965289,6790.58512192,6546.1604136,6764.06506654,NaN,NaN,207.53945654028553,-501.4504566341593,-708.9899131744448
1585267200,6768.04309128,6869.38702415,6322.3790799,6386.66531262,NaN,NaN,192.56381657051077,-468.28514246130635,-660.8489590318171
1585353600,6363.24633881,6363.24633881,6059.33453862,6262.12581301,NaN,NaN,171.1598759989722,-446.8991140331018,-618.058990032074
1585440000,6263.45342405,6281.95715601,5879.38808528,5879.91000489,NaN,NaN,130.0144230704684,-455.54096119398855,-585.555384264457
1585526400,5884.15839233,6614.88169616,5862.92151832,6403.84264847,NaN,NaN,136.1842333755137,-415.32509254506476,-551.5093259205785
1585612800,6405.12801666,6527.45619275,6354.67152267,6426.95466419,NaN,NaN,139.41530849823232,-377.2401902977881,-516.6554987960204
1585699200,6430.2976921,6698.17118284,6164.049519,6656.46387252,NaN,NaN,153.48909400640815,-324.79413128801025,-478.2832252944184
1585785600,6691.52544202,7219.46191485,6585.62519147,6799.71658253,NaN,NaN,167.7665883290489,-268.57498988310726,-436.34157821215615
1585872000,6792.12272051,7041.83814914,6619.4491674,6742.1171536,NaN,NaN,168.22302527484254,-226.062796618603,-394.28582189344553
1585958400,6737.69965772,6993.31830382,6675.87007356,6875.7549561,NaN,NaN,171.81366307847878,-179.51874304534704,-351.3324061238258
1586044800,6887.54377004,6904.77802915,6687.67795888,6779.87496207,NaN,NaN,162.14164242172734,-148.65535309666666,-310.796995518394
1586131200,6779.14256395,7353.18105545,6777.27473801,7347.68720608,NaN,NaN,186.64960221214903,-77.48499275320773,-264.13459496535677
1586217600,7340.52331632,7463.41668564,7087.50891696,7203.47827418,NaN,NaN,185.43122358684477,-32.345565481800804,-217.77678906864557
1586304000,7204.07454341,7424.08632464,7156.96701335,7369.71583708,NaN,NaN,187.54127863645925,16.649809226928483,-170.89146940953077
1586390400,7368.1464821,7376.18875136,7128.93021645,7297.87983483,NaN,NaN,176.00617560430814,49.11625009585441,-126.88992550845373
1586476800,7299.67499191,7306.3183304,6757.85972922,6876.61659929,NaN,NaN,133.82245761951734,40.388146515942935,-93.4343111035744
1586563200,6879.58049481,6952.73224173,6778.22006744,6891.54729723,NaN,NaN,102.17199110252133,34.28067777457727,-67.89131332794406
1586649600,6891.44717527,7202.72408746,6798.79406457,6908.33693923,NaN,NaN,78.66849512936986,30.444305583768255,-48.2241895456016
1586736000,6877.99781863,6899.98721405,6600.50626711,6862.2029006,NaN,NaN,57.308510846635016,23.411449012692174,-33.89706183394284
1586822400,6862.96593389,6988.0157093,6783.87665349,6879.13106502,NaN,NaN,42.30562862184031,18.984973943357545,-23.320654678482764
1586908800,6874.85555147,6938.00529057,6615.04690102,6626.33072965,NaN,NaN,14.763864879921002,-4.865823578581512,-19.629688458502514
1586995200,6601.71639713,7199.9970365,6482.3521866,7112.71724856,NaN,NaN,27.94628621792207,15.30316931390007,-12.643116904021998
1587081600,7115.50577533,7152.82843024,7007.01784457,7036.34758453,NaN,NaN,29.98531336257037,24.838524799190964,-5.146788563379406
1587168000,7030.21282095,7301.6593271,7030.21282095,7261.01486665,NaN,NaN,44.076119769527715,49.94836114853024,5.8722413790025225
1587254400,7265.36786119,7274.71735042,7074.26935106,7131.37122432,NaN,NaN,42.27033072441798,58.710154784525,16.43982406010702
1587340800,7131.39993679,7218.48396523,6767.99385512,6844.30939055,NaN,NaN,20.453122209621274,42.00622682213361,21.55310461251234
1587427200,6837.93300329,6941.98407189,6785.50475997,6856.93843228,NaN,NaN,6.31579251754021,29.4478452594376,23.13205274189739
1587513600,6854.40473864,7163.68084713,6832.88997229,7131.5441768,NaN,NaN,14.437510448860934,41.17894080297356,26.741430354112623
1587600000,7132.37220409,7728.64502648,7040.39802405,7478.18079853,NaN,NaN,40.648950626211516,77.55261863687701,36.9036680106655
1587686400,7480.89249335,7606.36345831,7403.86673026,7511.29574846,NaN,NaN,56.72376341337082,107.80837227737902,51.0846088640082
1587772800,7515.2975642,7703.97494914,7451.91509551,7552.89224487,NaN,NaN,66.01445383385003,133.60267615632074,67.58822232247071
1587859200,7550.07997347,7708.02081817,7520.0543058,7704.30715431,NaN,NaN,77.42384871130493,164.36803321160187,86.94418450029694
1587945600,7734.94323148,7795.11285963,7646.35056429,7793.07466898,NaN,NaN,85.38863217272711,193.67997471620583,108.29134254347872
1588032000,7796.27979268,7796.27979268,7677.79340589,7766.22388952,NaN,NaN,83.2037654305374,212.29604933165047,129.09228390111306
1588118400,7764.08099815,8959.65280603,7735.69190381,8785.30007873,NaN,NaN,141.33080634967385,305.75579183820537,164.42498548853152
1588204800,8788.44904079,9468.63497146,8424.10216742,8636.03249805,NaN,NaN,159.32997559349354,363.58745498039843,204.2574793869049
1588291200,8633.29440929,9071.78670093,8633.29440929,8850.69036477,NaN,NaN,174.09595269665618,421.87742025772513,247.78146756106895
